,Cx,Cy,bh,bw,wx,wy,wz
4966,1206.934575325046,1843.8278726660146,0.07520997524261475,0.07424747943878174,-3.87143,3.94621,18.6143
4967,1621.5327274709691,1819.3044585560704,0.05049765110015869,0.04864156246185303,-0.828939,5.94498,29.5236
4968,1665.6654764628931,1827.86314730699,0.03500020503997803,0.034876108169555664,-0.371984,8.54551,41.6701
4969,1198.9884254904725,1792.3157499481117,0.029907703399658203,0.03594160079956055,-12.0,10.7644,56.7565
4970,280.6137188106859,1874.253898696217,0.07466816902160645,0.09636145830154419,-11.9729,4.42051,19.6298
4971,571.131510677649,1832.3023906608455,0.062384843826293945,0.08454975485801697,-12.6129,5.3958,26.0666
4972,1429.459367612138,1834.2927087068424,0.04855191707611084,0.04251277446746826,-3.39793,6.33899,30.4959
4973,1006.6362309682808,1778.2850118331685,0.030085444450378418,0.03970682621002197,-11.4772,7.14463,38.9195
4974,1046.5972828801969,1778.9192331193713,0.030085444450378418,0.03970682621002197,-13.6286,9.02742,49.1022
4975,1410.1493447079847,1827.3109695862263,0.0607837438583374,0.06524723768234253,-3.16432,5.41033,26.413
4976,2366.68493792403,1883.6473706600518,0.051091551780700684,0.06784069538116455,8.23405,6.39363,27.8872
4977,1994.297269937355,1810.4472073769045,0.02279376983642578,0.023134946823120117,6.89655,10.1906,51.5921
4978,1667.8717131917324,1782.6204221479481,0.02025759220123291,0.02502414584159851,-0.510983,11.8908,64.117
4979,1596.9188272893189,1771.2029126525001,0.01604747772216797,0.02022629976272583,-2.90111,13.5111,74.8524
4980,2071.170474624892,1829.5734130074825,0.03009974956512451,0.036017656326293945,6.71252,8.27119,40.1871
4981,3184.2055613747416,1909.5854526652636,0.06141340732574463,0.10745537281036377,16.8948,6.25145,25.9918
4982,1436.9031901050907,1821.187120684399,0.0511927604675293,0.04712408781051636,-3.38505,6.32567,31.2873
4983,108.82785779544065,1806.0983847987027,0.07198619842529297,0.0690152645111084,-14.5194,4.14992,21.2124
4984,1422.7212992774348,1767.1782938405686,0.022426366806030273,0.026422321796417236,-7.2004,11.2564,62.9701
4985,1296.2975761429418,1780.6256498042694,0.029802680015563965,0.04338186979293823,-7.65235,8.34814,45.2254
4986,1263.4435069258377,1763.5772594974665,0.04048609733581543,0.028696775436401367,-10.0037,9.6621,54.5277
4987,892.9373437849888,1824.737121108427,0.05385887622833252,0.049191758036613464,-9.49039,5.61649,27.5697
4988,1630.7061270896074,1831.7766688374998,0.06251347064971924,0.04976540803909302,-0.592227,5.08189,24.5772
4989,987.9050072605453,1807.3532989675869,0.027904987335205078,0.05135774612426758,-10.8951,7.0536,35.9546
4990,2477.2659907514203,1838.2858627180358,0.0314258337020874,0.026242494583129883,15.1716,9.26418,44.2003
4991,1712.2316511488125,1765.1817064254794,0.020235300064086914,0.01985156536102295,0.868224,13.6932,76.9748
4992,2434.901929981974,1972.2598100219502,0.08236908912658691,0.12668752670288086,5.29843,4.36605,16.3097
4993,2215.245370844356,1908.6762711084493,0.0582355260848999,0.06836843490600586,5.18389,5.42265,22.5829
4994,1850.855370276321,1885.0507093929614,0.07513952255249023,0.09059643745422363,1.49832,4.82179,20.9756
4995,1232.82142596691,1861.2419821131389,0.06367194652557373,0.06143909692764282,-5.26326,5.87325,26.7512
4996,2122.2627629844433,1869.7874523388664,0.0477527379989624,0.0441969633102417,5.08132,5.99592,26.8566
4997,1054.9710694609184,1807.1734265629009,0.0441054105758667,0.03632211685180664,-11.316,8.1012,41.311
4998,917.8268660704099,1811.1896766741763,0.04323136806488037,0.0626334697008133,-9.07243,5.38319,27.2092
4999,598.0846452643659,1751.9745100471184,0.039742350578308105,0.059086382389068604,-17.5669,6.40522,37.2041
5000,881.4234609876966,1733.9479272069184,0.025638580322265625,0.03997671604156494,-17.7235,8.34066,50.7504
5001,2790.831658266875,1821.1057927673298,0.03270077705383301,0.06318545341491699,20.8431,8.79039,43.4856
5002,2229.118092910503,1810.5396974340715,0.028000473976135254,0.0449366569519043,12.2066,10.2372,51.8175
5003,2079.641923800723,1797.540165063017,0.027151942253112793,0.03134727478027344,10.4835,11.7865,61.412
5004,696.6677239335171,1728.653874273596,0.031305909156799316,0.028699129819869995,-18.3197,6.91367,42.6636
5005,2425.297406633421,1809.4860133820391,0.02818167209625244,0.06571090221405029,14.8938,9.154,46.4421
5006,1020.6059010300706,1776.2768555107493,0.05144798755645752,0.05886751413345337,-10.1085,6.39419,34.9976
5007,1671.0039737056054,1770.0238683434388,0.032649993896484375,0.03441435098648071,-0.25326,6.89594,38.3125
5008,1671.0039737056054,1770.0238683434388,0.027754545211791992,0.02649998664855957,-0.25326,6.89594,38.3125
5009,1507.9674406827312,1758.2718700076264,0.02739870548248291,0.026072263717651367,-3.38778,7.65949,43.7947
5010,1905.7091758018369,1826.7616598303046,0.03296101093292236,0.03652799129486084,3.28642,7.06044,34.5089
5011,1905.7091758018369,1826.7616598303046,0.02706170082092285,0.029261350631713867,3.28642,7.06044,34.5089
5012,1930.5635502633677,1798.124529162815,0.02706170082092285,0.029261350631713867,5.41552,9.81661,51.0807
5013,1745.395697984702,1766.5907834778702,0.01758885383605957,0.014791250228881836,1.70853,11.8807,66.5574
5014,1795.5834829338783,1741.3889668033048,0.01583564281463623,0.016930580139160156,5.79446,20.4646,122.123
5015,1353.6120626129623,1780.5102059232722,0.03334784507751465,0.03508293628692627,-6.38191,8.15962,44.2161
5016,920.8982278739744,1796.6081780394065,0.04819643497467041,0.0765899270772934,-10.1939,5.87879,30.6953
5017,1102.9879928891153,1777.6406602120453,0.04016876220703125,0.0545462965965271,-11.0821,8.02609,43.7878
5018,1403.6088207896844,1765.8922712278281,0.027340054512023926,0.02755028009414673,-6.65004,9.66276,54.2242
5019,2631.9775348699873,1957.853633476315,0.09900927543640137,0.1363734006881714,6.9142,4.40497,16.8483
5020,1522.5640360770014,1859.6861209377707,0.06399428844451904,0.06299495697021484,-1.60581,4.94879,22.61
5021,1870.3387292537632,1792.0993608159156,0.03166604042053223,0.03154146671295166,3.36838,7.99301,42.1649
5022,657.8786940281839,1811.230304219669,0.04920685291290283,0.09198334813117981,-13.7841,6.11198,30.8901
5023,916.196729437633,1825.1887105703722,0.06319093704223633,0.07026076316833496,-9.3914,5.73129,28.1062
5024,1478.3657025316045,1812.4257727681472,0.04389393329620361,0.04624825716018677,-2.87904,6.33193,31.9181
5025,2051.504657168855,1807.7621142764228,0.02777421474456787,0.02936267852783203,9.62574,11.925,60.7309
5026,1922.7186666703565,1848.3935463442258,0.045050621032714844,0.04321718215942383,3.83802,8.00328,37.4022
5027,2299.11488636785,1847.1168722321386,0.03304743766784668,0.04594731330871582,13.0816,10.4983,49.1896
5028,2492.6787207864754,1876.506258678137,0.04468846321105957,0.06869006156921387,11.3264,7.32051,32.3672
5029,1697.2226539569297,1799.3572722106624,0.02154862880706787,0.024268001317977905,0.232881,9.41544,48.8573
5030,722.551711731687,1755.4171703192208,0.04948985576629639,0.054114073514938354,-12.3739,5.13866,29.5908
5031,568.5357537240898,1783.859912080475,0.05261087417602539,0.07875174283981323,-13.0936,5.02127,26.9972
5032,243.32697372750476,1822.7758542992206,0.07944560050964355,0.13517019152641296,-10.7018,3.46752,17.0924
5033,989.7105967551164,1772.809483049029,0.04619944095611572,0.044113337993621826,-11.2946,6.77137,37.3696
5034,1904.6367259865617,1846.0359765489502,0.0489802360534668,0.0743943452835083,3.56131,8.00269,37.579
5035,1237.1617495643213,1787.1269996755357,0.026377558708190918,0.040526390075683594,-9.42483,9.06421,48.3659
5036,1027.0485344901206,1750.4615729863892,0.018337249755859375,0.02117210626602173,-21.7177,13.0219,75.9258
5037,1519.7951777253088,1806.041759690562,0.03454482555389404,0.04081225395202637,-2.55249,6.91322,35.3415
5038,1255.6005467009084,1778.3452172161535,0.04089367389678955,0.03990882635116577,-8.5242,8.37533,45.6171
5039,1472.5065703625194,1788.2248800658908,0.03188002109527588,0.042189598083496094,-4.24652,8.60287,45.7879
5040,1603.598166194025,1849.3728895775585,0.0561680793762207,0.05531597137451172,-0.866263,5.17939,24.1572
5041,1670.6335202353494,1810.7077893908727,0.02337956428527832,0.035238951444625854,-0.26443,7.71818,39.0526
5042,3000.0300192919076,1953.1140905202756,0.059119343757629395,0.12665700912475586,12.7818,5.81581,22.4208
5043,2415.8608018346276,1853.2248898428359,0.031000733375549316,0.03666412830352783,12.6045,8.60232,39.8119
5044,1248.254320210513,1766.3951942906385,0.025187134742736816,0.02792942523956299,-13.5854,12.7538,71.4826
5045,121.52746143748027,1765.7425398748514,0.03259837627410889,0.06540586799383163,-26.9257,7.06429,39.6569
5046,1571.5302964871573,1767.9652454726724,0.017648696899414062,0.023752808570861816,-3.7968,13.6617,76.2801
5047,2455.2666245597547,1856.4458718822016,0.045552611351013184,0.06930315494537354,8.79531,5.73186,26.3569
5048,1366.3272216387707,1904.4176496548475,0.10169041156768799,0.08818995952606201,-2.26916,3.89494,16.3464
5049,2025.374208229752,1804.296846695565,0.03500699996948242,0.023034334182739258,6.59116,8.72741,44.7892
5050,1979.6962267883896,1796.8249679850896,0.024997949600219727,0.018840432167053223,7.95274,11.967,62.4534
5051,1680.0083075435043,1772.3591036361217,0.025572657585144043,0.027759075164794922,-0.143279,9.59397,53.004
5052,1956.9822348257333,1888.7233957500423,0.06468522548675537,0.07221293449401855,2.77212,5.46174,23.596
5053,1513.4104429696729,1785.3095492290672,0.025013089179992676,0.02415001392364502,-4.27776,10.6451,57.0413
5054,1513.4104429696729,1785.3095492290672,0.01990222930908203,0.019338548183441162,-4.27776,10.6451,57.0413
5055,1278.473111629054,1799.7294022630754,0.03907573223114014,0.05495351552963257,-6.95286,7.57904,39.2952
5056,2215.1208248194775,1886.7382404167834,0.06534075736999512,0.08355164527893066,5.49258,5.51921,23.9333
5057,1499.9313537617543,1872.0706335677999,0.07553339004516602,0.07135474681854248,-1.63433,4.5334,20.2161
5058,2532.703061553684,1821.506623386985,0.032903313636779785,0.05930769443511963,14.4771,7.97433,39.4147
5059,1688.6999190420586,1773.810591134882,0.02465236186981201,0.022568106651306152,0.0613116,10.424,57.3901
5060,1688.6999190420586,1773.810591134882,0.016884446144104004,0.014952808618545532,0.0613116,10.424,57.3901
5061,2447.5081734348855,1943.302844704608,0.06826424598693848,0.11115896701812744,6.54256,5.05325,19.8059
5062,2256.481172315755,1872.0110554018916,0.06156301498413086,0.07691991329193115,6.54884,5.93426,26.4661
5063,2115.4443033602106,1858.367504487121,0.04512763023376465,0.04434049129486084,5.77218,6.76584,30.9927
5064,212.73252903017988,1784.033824299681,0.05485081672668457,0.10788124799728394,-15.2836,4.44765,23.9034
5065,1425.3359732994365,1773.1003684190478,0.028894424438476562,0.033963024616241455,-5.78357,9.26328,51.0863
5066,1425.3359732994365,1773.1003684190478,0.018050312995910645,0.02112048864364624,-5.78357,9.26328,51.0863
5067,1573.9944885850662,1773.6566024985336,0.022947311401367188,0.0235326886177063,-2.63213,9.81228,54.0421
5068,1354.0295658950126,1756.5837158389008,0.02254188060760498,0.028002500534057617,-9.43096,11.3943,65.4231
5069,1924.4686063846007,1800.091014175227,0.025654315948486328,0.028088688850402832,5.21074,9.73005,50.4066
5070,564.9721530126192,1794.3484404702167,0.0561366081237793,0.09344595670700073,-13.7608,5.38901,28.2827
5071,1481.4259350965096,1779.932962036668,0.03217720985412598,0.032106757164001465,-3.86536,8.01531,43.4931
5072,1922.0627837499778,1865.4344656553199,0.050971031188964844,0.06545579433441162,2.88079,6.23196,28.1519
5073,1630.9664824996994,1805.8917478799865,0.04499554634094238,0.044012248516082764,-0.705759,5.7543,29.4267
5074,1370.886815268071,1796.0825915685868,0.040317535400390625,0.044938623905181885,-5.73626,8.01898,41.9199
5075,1657.825549833302,1899.5400358182092,0.078887939453125,0.07873708009719849,-0.221862,4.24979,17.9954
5076,2249.0800243460803,1895.5457467899532,0.06838631629943848,0.10830652713775635,5.95489,5.71586,24.3822
5077,2070.0369721142183,1858.1174845342928,0.05285799503326416,0.05389094352722168,4.19812,5.50026,25.2079
5078,1109.6504430321338,1830.4192574894632,0.06741690635681152,0.08186811208724976,-6.06689,4.99967,24.2486
5079,1230.4812426597953,1790.7847175362144,0.0482403039932251,0.036481380462646484,-5.40495,5.1653,27.3303
5080,1436.9359583483756,1798.6935525393988,0.045325517654418945,0.049919307231903076,-3.64975,6.4921,33.7383
5081,988.210115465654,1725.0226823108374,0.024050354957580566,0.037453651428222656,-20.8243,11.033,68.7517
5082,570.3190252104564,1741.093241322134,0.02592933177947998,0.05094018578529358,-24.5959,8.50529,50.7944
5083,232.71247565909562,1745.4634636904082,0.03094041347503662,0.06890727579593658,-31.1726,8.36946,49.4238
5084,1633.6423290274488,1746.2516287555168,0.023651599884033203,0.020268797874450684,-1.43759,10.6883,62.99
5085,955.4164457672289,1707.4877729700888,0.024050354957580566,0.037453651428222656,-22.6451,10.9163,71.4083
5086,1931.4011219250096,1870.4790850987308,0.044976115226745605,0.04930686950683594,3.16946,6.66045,29.7931
5087,1117.4819669456606,1812.9240053880658,0.0383683443069458,0.045802414417266846,-12.3136,9.9087,49.8936
5088,1385.141774005802,1792.1487237482231,0.01686537265777588,0.022043049335479736,-9.00748,13.0705,68.942
5089,1632.4862284536853,1818.8409411345754,0.028945565223693848,0.02739769220352173,-0.965756,8.3293,41.4058
5090,426.8414276216822,1846.4879268699874,0.06553936004638672,0.10675182938575745,-12.9399,5.04713,23.6785
5091,760.0577259655521,1760.297101050271,0.040590643882751465,0.056869179010391235,-17.2153,7.52937,42.8356
5092,1039.9745534607544,1786.374554739231,0.03777635097503662,0.04681426286697388,-10.7561,7.17571,38.3558
5093,957.2476415280535,1752.6761521055005,0.024670958518981934,0.02956312894821167,-18.095,9.86581,57.2035
5094,1105.3773270365314,1757.9353155827698,0.025229692459106445,0.030282020568847656,-15.1376,10.4951,60.058
5095,1223.8190294641468,1759.2695391717086,0.026094794273376465,0.025630593299865723,-11.4648,10.0177,57.1369
5096,1323.989129291015,1874.6387995743135,0.07126986980438232,0.048768460750579834,-3.93778,5.64558,25.0513
5097,752.3982613359759,1872.0023025154273,0.062354087829589844,0.08517411351203918,-8.9962,4.97785,22.201
5098,2073.669595844139,1916.32538786009,0.05344116687774658,0.04583561420440674,4.44568,6.43753,26.4441
5099,1919.5305758532654,1868.9404570354318,0.03925168514251709,0.027989625930786133,4.12019,9.07176,40.7007
5100,1193.207546562423,1927.9591313327428,0.08438849449157715,0.0636788010597229,-3.6476,4.23661,17.0498
5101,1658.9854387588846,1818.6157692795693,0.015267610549926758,0.015328288078308105,-0.937613,15.9419,79.2873
5102,1658.9854387588846,1818.6157692795693,0.01605379581451416,0.01520681381225586,-0.937613,15.9419,79.2873
5103,1455.6997406917806,1937.4488562897081,0.10022354125976562,0.1276370882987976,-1.46559,3.70074,14.6506
5104,339.0697314331312,1753.0863217827375,0.0290679931640625,0.04671631008386612,-24.5411,7.24796,41.9815
5105,1541.420918482809,1766.0034672594702,0.021476268768310547,0.01997429132461548,-3.65679,10.3727,58.1924
5106,1541.420918482809,1766.0034672594702,0.024915099143981934,0.025581836700439453,-3.65679,10.3727,58.1924
5107,1632.4852689229479,1754.3939177577,0.01396787166595459,0.014598846435546875,-1.71056,12.703,73.3372
5108,486.1731413641619,1742.656723720861,0.020668506622314453,0.0348869264125824,-26.5873,8.58388,51.057
5109,2427.6456839328366,1930.306948439324,0.06416022777557373,0.08062088489532471,7.54528,5.85166,23.4533
5110,1556.9233339494813,1797.935300974685,0.049622178077697754,0.04266095161437988,-2.12549,7.2764,37.8789
5111,1665.735430187966,1776.58111202541,0.02636420726776123,0.02621111273765564,-0.510891,10.4995,57.4259
5112,1821.8803845024645,1805.765781122334,0.026969075202941895,0.025516271591186523,4.24988,14.1155,72.2049
5113,1821.8803845024645,1805.765781122334,0.023622751235961914,0.025217413902282715,4.24988,14.1155,72.2049
5114,1246.0334268114607,1800.1672597955423,0.042851924896240234,0.06604832410812378,-6.34546,6.41352,33.2196
5115,1162.738579449874,1764.1041777021403,0.027449727058410645,0.0391269326210022,-9.69954,7.57591,42.6993
5116,1668.1617984199,1796.5411016908215,0.03040289878845215,0.031874895095825195,-0.308649,7.53522,39.3501
5117,1130.2951932772335,1850.9557800620769,0.07156538963317871,0.10133975744247437,-5.12576,4.57019,21.2478
5118,1482.5592753712413,1798.1447469686525,0.048215270042419434,0.04076868295669556,-3.83637,8.34229,43.4071
5119,1392.5232807334824,1822.7632905036603,0.04495227336883545,0.04211610555648804,-4.16086,6.62289,32.647
5120,1488.258324350334,1793.650544087589,0.024822235107421875,0.025125622749328613,-4.63766,10.2698,53.9839
5121,841.0747457977435,1793.6031838753006,0.0295485258102417,0.04919882118701935,-15.036,7.79881,40.9994
5122,1636.9831623154614,1812.995305457915,0.026894450187683105,0.027908742427825928,-0.851665,7.91491,39.848
5123,1573.4948730047277,1785.2028962908553,0.02210867404937744,0.020680904388427734,-3.28354,12.5225,67.1179
5124,2522.0113700515185,1869.6679361113222,0.0402984619140625,0.04418909549713135,12.115,7.45632,33.4057
5125,2395.242255351357,1844.7248305800304,0.03783702850341797,0.03799796104431152,11.869,8.19371,38.579
5126,515.6358226549726,1826.9558710051285,0.04414033889770508,0.11215773224830627,-13.668,5.50758,26.908
5127,1456.664304699177,1778.4008942898722,0.035280704498291016,0.03821885585784912,-4.30909,7.94293,43.2563
5128,1108.3315838773917,1782.5705672720728,0.037893056869506836,0.04574483633041382,-10.3131,7.62614,41.1261
5129,1519.4270974467647,1761.7220855944097,0.023706912994384766,0.027163028717041016,-4.23881,10.3296,58.5606
5130,2027.5199240708966,1818.0295450945657,0.06354737281799316,0.039998769760131836,4.39656,5.96173,29.6883
5131,1927.7638006959112,1805.42383453131,0.03474783897399902,0.023082375526428223,4.83636,9.01448,46.1467
5132,391.34033595437245,1753.31187437482,0.03239560127258301,0.06832101941108704,-25.9495,7.9778,46.1827
5133,1671.407770991243,1796.5361347476098,0.024874448776245117,0.029750138521194458,-0.33304,9.9102,51.7532
5134,1531.7937597015832,1786.6500235890458,0.025815844535827637,0.03075265884399414,-4.03315,11.266,60.1809
5135,954.3608105410657,1817.8253951535944,0.045549631118774414,0.04570215940475464,-8.45152,5.34168,26.6123
5136,1076.3925964798482,1796.6579705158697,0.04295063018798828,0.03992140293121338,-8.55843,6.19477,32.3415
5137,1966.7184813964022,1829.0050402713705,0.04200005531311035,0.030334115028381348,4.91457,8.30098,40.3802
5138,2383.9307142590324,1925.9289693030482,0.07762408256530762,0.07087922096252441,6.04926,4.94745,19.9813
5139,221.5581700501857,1770.5387375404753,0.06104075908660889,0.10167030990123749,-17.5906,4.98787,27.6773
5140,2030.7706982045102,1812.0594523431455,0.029549360275268555,0.026015758514404297,4.71962,6.25768,31.5691
5141,1936.3481975207717,1797.14337624297,0.027611970901489258,0.02514362335205078,5.70817,10.0854,52.5958
5142,1452.1426181367883,1824.4284663810713,0.04140889644622803,0.04579037427902222,-3.07305,6.159,30.2526
5143,1645.2653690702293,1775.6089353362822,0.024321913719177246,0.027871251106262207,-0.827139,8.48652,46.5234
5144,2273.6685695682454,1919.4688318672415,0.06183290481567383,0.08315861225128174,5.14991,4.94589,20.2036
5145,2081.27630487527,1863.4272675988825,0.05700814723968506,0.06250929832458496,5.38177,6.92273,31.3958
5146,1994.3801605831275,1830.5285125893167,0.048090338706970215,0.03478384017944336,5.14157,7.93021,38.453
5147,1933.3073332964198,1825.7430284155998,0.037810564041137695,0.021624088287353516,4.40199,8.38258,41.0597
5148,1840.2234418907437,1783.942487265968,0.029460906982421875,0.019409656524658203,4.10169,11.4195,61.3859
5149,602.404689778886,1875.4787664475143,0.07425940036773682,0.11324488371610641,-9.59049,4.60303,20.3922
5150,834.6011152390538,1836.0818626468267,0.06201529502868652,0.0697035938501358,-9.50942,5.36886,25.7327
5151,997.2398941820483,1812.1188031258225,0.04282224178314209,0.04580342769622803,-9.33469,6.18978,31.2225
5152,1332.1376755053907,1768.350334527484,0.017583250999450684,0.022505581378936768,-10.7033,12.4875,69.659
5153,1870.3422678832185,1801.4103109535397,0.029460906982421875,0.019409656524658203,5.29187,12.8246,66.2416
5154,1091.167999371501,1795.4312836989952,0.0427628755569458,0.04044920206069946,-11.6269,8.6008,45.0279
5155,2306.3806702029806,1945.523004508831,0.08665668964385986,0.10599339008331299,5.03243,4.78943,18.7013
5156,2028.929818140419,1852.5685597831387,0.05373036861419678,0.0438389778137207,4.11079,5.96537,27.6444
5157,1044.404137192435,1906.9174823325848,0.09724962711334229,0.11278718709945679,-4.51494,3.8803,16.2112
5158,1367.2113419210636,1835.361355296679,0.05002117156982422,0.04725337028503418,-4.19949,6.31977,30.3358
5159,1468.2058798123237,1757.715173790754,0.01721334457397461,0.02224254608154297,-8.3541,15.4221,88.3009
5160,2144.123707848973,1900.0098016839788,0.05356001853942871,0.04641580581665039,6.31609,7.51376,31.789
5161,1813.259408736423,1783.6123084842807,0.020763754844665527,0.02703988552093506,3.74852,12.6419,68.0093
5162,1629.0610282280447,1767.0384723076086,0.0213698148727417,0.01895040273666382,-1.82234,13.1254,73.4505
5163,1212.8456620424834,1859.968191217777,0.07522213459014893,0.05429363250732422,-5.28395,5.63332,25.7231
5164,3091.4681228726786,1934.5926639399752,0.08177351951599121,0.13988280296325684,14.5897,6.01427,23.9268
5165,2754.753750137046,1886.5211449853816,0.06599736213684082,0.08837401866912842,12.687,6.30755,27.363
5166,1830.5937644572887,1799.7525213931633,0.021943211555480957,0.02763080596923828,3.10877,9.57276,49.6295
5167,1605.0351001359934,1810.5581253521402,0.035513997077941895,0.037834107875823975,-1.07967,6.0538,30.6412
5168,1498.2671638092486,1773.9639867786832,0.021313786506652832,0.02359318733215332,-3.93639,8.769,48.2607
5169,1498.2671638092486,1773.9639867786832,0.01962113380432129,0.02662217617034912,-3.93639,8.769,48.2607
5170,1736.1271259839737,1773.623442458217,0.01804482936859131,0.023184776306152344,1.19463,10.0188,55.1839
5171,350.675449305548,1786.4077436405883,0.03843116760253906,0.0640939474105835,-16.536,5.3385,28.5333
5172,1507.999179066634,1762.9839606978537,0.017350077629089355,0.017855286598205566,-7.16108,16.3827,92.5896
5173,1628.887228692268,1862.084484503836,0.06110846996307373,0.060063689947128296,-0.606919,5.36334,24.3881
5174,1377.4648307945254,1796.4882320070299,0.040421485900878906,0.03234213590621948,-4.98972,7.13051,37.2411
5175,1111.179308455292,1791.708262337917,0.03430497646331787,0.03152120113372803,-10.1586,7.71042,40.7106
5176,1241.1400899871603,1851.5698764669055,0.08153665065765381,0.07524263858795166,-4.24189,4.72985,21.9629
5177,844.5623453326945,1828.428740945033,0.05275571346282959,0.06285935640335083,-10.2889,5.78419,28.1715
5178,608.2492727287045,1869.2830005737958,0.0786522626876831,0.11839476227760315,-9.65375,4.60306,20.638
5179,563.5767780557917,1846.1963435039863,0.08782386779785156,0.12546616792678833,-10.5583,4.61704,21.6736
5180,1031.5784006413487,1860.0264691650882,0.07412683963775635,0.09070974588394165,-7.18389,5.53887,25.2889
5181,1258.0305681565203,1779.318188864684,0.026976704597473145,0.031883180141448975,-11.8219,11.7082,63.6237
5182,2287.296504493142,1903.8681418106314,0.05847322940826416,0.07328462600708008,6.18951,5.64897,23.7315
5183,1521.0477659074488,1763.4570060858728,0.012023091316223145,0.02050936222076416,-7.70618,19.0444,107.508
5184,1463.6531003230925,1797.9219846405235,0.03686690330505371,0.0372578501701355,-3.95138,7.8586,40.9109
5185,1141.8013367168749,1756.8109767403587,0.024093151092529297,0.025904595851898193,-12.7357,9.39428,53.909
5186,961.0068929769532,1756.7733846393417,0.02823638916015625,0.03575164079666138,-17.0655,9.44909,54.2286
5187,2699.0747423358303,1854.0721033380134,0.05042588710784912,0.1194998025894165,13.0842,6.44368,29.771
5188,1273.8342823785047,1754.1629883910955,0.024573206901550293,0.02460932731628418,-10.6569,10.3092,59.5517
5189,1562.6958437262517,1803.533281746633,0.03305399417877197,0.0336722731590271,-2.0584,7.4692,38.3973
5190,253.0601582622835,1798.2049800135196,0.03860282897949219,0.07949857413768768,-20.4234,6.31244,32.8408
5191,538.5281754134753,1780.1102874524381,0.04482138156890869,0.041862696409225464,-17.9918,6.66054,36.1267
5192,77.14201936702284,1751.9599723588155,0.046042799949645996,0.04542651027441025,-34.4206,8.48691,49.2972
5193,2147.208984051605,1883.1765425310007,0.04474937915802002,0.07136023044586182,5.17153,5.92225,25.8542
5194,876.1955036377819,1825.4482408313133,0.056585073471069336,0.07817906141281128,-9.84667,5.71554,28.0135
5195,1269.5370156690271,1798.6170931603606,0.03210330009460449,0.03763681650161743,-8.29345,8.82437,45.8666
5196,1360.527140351798,1777.5370552424206,0.024151325225830078,0.025336861610412598,-8.63235,11.1925,61.0777
5197,1209.9250783799814,1777.4124414270557,0.028100252151489258,0.02600032091140747,-12.5448,11.1192,60.6956
5198,1503.5572622563777,1781.924873561471,0.021777033805847168,0.026044726371765137,-5.00116,11.6814,63.0905
5199,1211.1433971523556,1800.4963913429965,0.05469322204589844,0.061801791191101074,-6.83691,6.4075,33.1639
5200,1482.6402596440096,1753.0992438784522,0.019324064254760742,0.02146536111831665,-7.01228,13.7039,79.3729
5201,1530.9277886252926,1748.6016573445277,0.019605040550231934,0.023301362991333008,-6.06763,15.3689,90.0337
5202,1591.1910111110567,1751.544348028382,0.012498259544372559,0.014989078044891357,-3.95777,16.5033,95.9618
5203,1953.5951237949766,1824.7523935623428,0.04362916946411133,0.042633056640625,5.36744,9.42558,46.2659
5204,1261.7484563066166,1761.2907331379047,0.02177882194519043,0.02522200345993042,-11.8444,11.3305,64.3031
5205,407.4003328943156,1828.6193421054177,0.10511624813079834,0.16393715143203735,-10.3943,3.84745,18.7312
5206,784.0459453550294,1815.9474146865448,0.06371963024139404,0.07332052290439606,-9.84968,5.02966,25.1599
5207,956.7776666290201,1809.2045738125441,0.048070549964904785,0.04321730136871338,-10.3698,6.45334,32.7608
5208,1243.9019954662008,1796.5018883934033,0.04015374183654785,0.04451686143875122,-7.39867,7.38072,38.5467
5209,1382.1824664806247,1746.293625227877,0.020436882972717285,0.022592663764953613,-9.14794,11.7663,69.3356
5210,1980.0556537118655,1846.018018581523,0.03979039192199707,0.04935598373413086,4.29067,7.16651,33.6537
5211,1883.328353276085,1809.0407489861282,0.028159260749816895,0.02912306785583496,3.9309,9.05077,45.9634
5212,1599.7342847500358,1751.0313639118212,0.02072298526763916,0.019338607788085938,-3.41822,15.6409,91.065
5213,1347.265373096019,1826.7857297889914,0.06398844718933105,0.038663506507873535,-4.63345,6.44538,31.5011
5214,2235.576135120073,1765.8674440924292,0.026864171028137207,0.03858661651611328,16.0525,11.9997,67.3424
5215,2259.3743583647365,1782.1037634865638,0.026864171028137207,0.03858661651611328,16.3077,12.146,65.5723
5216,1246.6756067733038,1856.103224043044,0.07303321361541748,0.06609565019607544,-4.70237,5.3578,24.6537
5217,1517.832778219099,1894.7946168911835,0.07849240303039551,0.08713871240615845,-1.40541,4.50234,19.2324
5218,1951.7779223173334,1856.7739022968049,0.05578184127807617,0.05642044544219971,3.5698,6.74194,30.9813
5219,1797.910979634961,1795.872988756991,0.03142213821411133,0.036893367767333984,2.01443,7.94844,41.5709
5220,662.3737917348864,1752.0955046199094,0.041359543800354004,0.0626646876335144,-17.9908,6.9738,40.4943
5221,1662.241502171778,1845.8471016536407,0.04912126064300537,0.04240989685058594,-0.265926,5.43656,25.5388
5222,1597.701017976369,1847.4368021024256,0.06246781349182129,0.054098427295684814,-1.03756,5.7677,27.0069
5223,1038.598093006351,1812.1446927472066,0.06599807739257812,0.08633607625961304,-7.09767,5.00726,25.2562
5224,632.0226408374774,1730.6521228779181,0.02706611156463623,0.04612508416175842,-22.1887,7.90234,48.5052
